Date,Cash Price,Basis,Fall Price,Fall Basis
2014-06-19,14.29,0.6,12.04,-0.23
2014-06-20,14.22,0.6,12.09,-0.23
2014-06-23,14.26,0.6,12.11,-0.23
2014-06-24,14.18,0.6,12.02,-0.23
2014-06-25,14.22,0.6,12.06,-0.23
2014-06-26,14.42,-0.6,12.21,-0.23
2014-06-27,14.38,0.6,12.05,-0.23
2014-06-30,14.0,0.7,11.34,-0.23
2014-07-01,13.98,0.7,11.25,-0.23
2014-07-02,13.85,0.7,11.19,-0.23
2014-07-03,13.7,0.7,11.11,-0.23
2014-07-07,13.43,0.7,11.01,-0.25
2014-07-08,13.19,0.7,10.91,-0.25
2014-07-09,13.22,0.75,10.79,-0.25
2014-07-10,13.03,0.7,10.68,-0.25
2014-07-11,12.66,0.7,10.5,-0.25
2014-07-14,12.57,0.6,10.61,-0.25
2014-07-15,12.41,0.6,10.61,-0.25
2014-07-16,12.47,0.6,10.77,-0.25
2014-07-17,12.35,0.6,10.69,-0.25
2014-07-18,12.37,0.6,10.6,-0.25
2014-07-21,12.41,0.65,10.47,-0.25
2014-07-22,12.49,0.65,10.33,-0.25
2014-07-23,12.37,1.6,10.52,-0.25
2014-07-24,12.45,1.6,10.6,-0.25
2014-07-25,12.44,1.6,10.59,-0.25
2014-07-28,12.68,1.6,10.83,-0.25
2014-07-29,12.5,1.55,10.7,-0.25
2014-07-30,12.36,1.55,10.56,-0.25
2014-07-31,12.37,1.55,10.52,-0.3
2014-08-01,12.14,1.55,10.31,-0.28
2014-08-04,12.35,1.55,10.52,-0.28
2014-08-05,12.21,1.55,10.38,-0.28
2014-08-06,12.35,1.55,10.52,-0.28
2014-08-07,12.33,1.55,10.53,-0.25
2014-08-08,12.45,1.6,10.6,-0.25
2014-08-11,12.43,1.7,10.48,-0.25
2014-08-12,12.3,1.7,10.35,-0.25
2014-08-13,12.22,1.75,10.22,-0.25
2014-08-14,12.31,1.75,10.5,-0.25
2014-08-15,12.47,1.95,10.27,-0.25
2014-08-18,12.53,1.95,10.33,-0.25
2014-08-19,12.98,2.45,10.28,-0.25
2014-08-20,12.98,2.6,10.13,-0.25
2014-08-21,13.18,2.8,10.3,-0.15
2014-08-22,13.32,2.9,10.17,-0.25
2014-08-25,13.74,3.45,10.04,-0.25
2014-08-26,11.98,1.7,10.03,-0.25
2014-08-27,12.19,1.95,9.99,-0.25
2014-08-28,12.99,2.7,10.04,-0.25
2014-08-29,13.09,2.85,9.99,-0.25
2014-09-02,13.52,3.2,10.3,-0.1
2014-09-03,13.4,3.2,9.95,-0.25
2014-09-04,12.23,2.2,9.78,-0.25
2014-09-05,12.42,2.2,9.97,-0.25
2014-09-08,11.79,1.7,9.84,-0.25
2014-09-09,11.63,1.7,9.73,-0.2
2014-09-10,11.14,1.2,9.74,-0.2
2014-09-11,11.02,1.2,9.62,-0.2
2014-09-12,11.8,1.95,9.65,-0.2
2014-09-15,12.35,2.45,9.7,-0.2
2014-09-16,12.26,2.45,9.61,-0.2
2014-09-17,12.33,2.5,9.63,-0.2
2014-09-18,11.72,2.0,9.52,-0.2
2014-09-19,10.32,0.75,9.37,-0.2
2014-09-22,9.18,-0.2,9.17,-0.35
2014-09-23,9.16,-0.2,9.17,-0.35
2014-09-24,9.07,-0.3,9.19,-0.35
2014-09-25,8.88,-0.35,9.08,-0.35
2014-09-26,8.75,-0.35,8.97,-0.35
2014-09-29,8.89,-0.35,9.1,-0.35
2014-09-30,8.78,-0.35,9.03,-0.35
2014-10-01,8.82,-0.35,9.07,-0.35
2014-10-02,8.9,-0.35,9.15,-0.35
2014-10-03,8.77,-0.35,8.99,-0.35
2014-10-06,9.07,-0.35,9.25,-0.35
2014-10-07,9.11,-0.3,9.28,-0.35
2014-10-08,9.05,-0.3,9.25,-0.35
2014-10-09,9.12,-0.3,9.29,-0.35
2014-10-10,8.96,-0.27,9.09,-0.35
2014-10-13,9.18,-0.27,9.27,-0.35
2014-10-14,9.38,-0.27,9.46,-0.35
2014-10-15,9.26,-0.27,9.34,-0.35
2014-10-16,9.4,-0.27,9.45,-0.35
2014-10-17,9.25,-0.27,9.33,-0.35
2014-10-20,9.19,-0.25,9.26,-0.35
2014-10-21,9.39,-0.25,9.41,-0.35
2014-10-22,9.43,-0.2,9.39,-0.35
2014-10-23,9.73,-0.2,9.55,-0.35
2014-10-24,9.53,-0.25,9.42,-0.35
2014-10-27,9.81,-0.25,9.63,-0.35
2014-10-28,9.78,-0.3,9.56,-0.35
2014-10-29,10.15,-0.28,9.86,-0.35
2014-10-30,9.96,-0.28,9.77,-0.35
2014-10-31,10.19,-0.28,9.92,-0.35
2014-11-04,9.85,-0.25,9.63,-0.35
2014-11-05,9.99,-0.2,9.69,-0.35
2014-11-06,10.08,-0.2,9.72,-0.35
2014-11-07,10.17,-0.2,9.84,-0.35
2014-11-10,10.14,-0.12,9.76,-0.35
2014-11-11,10.52,-0.12,10.03,-0.35
2014-11-12,10.33,-0.15,9.91,-0.35
2014-11-13,10.37,-0.17,10.0,-0.35
2014-11-14,10.06,-0.17,9.8,-0.35
2014-11-17,10.19,-0.17,9.9,-0.35
2014-11-18,10.06,-0.14,9.76,-0.35
2014-11-19,9.88,-0.17,9.58,-0.35
2014-11-20,9.99,-0.22,9.7,-0.35
2014-11-21,10.22,-0.17,9.83,-0.35
2014-11-24,10.17,-0.17,9.75,-0.35
2014-11-25,10.34,-0.17,9.89,-0.35
2014-11-26,10.3,-0.17,9.87,-0.35
2014-11-28,9.99,-0.17,9.42,-0.35
2014-12-01,10.0,-0.17,9.62,-0.35
2014-12-02,9.79,-0.17,9.46,-0.35
2014-12-03,9.81,-0.17,9.52,-0.3
2014-12-04,9.99,-0.12,9.61,-0.3
2014-12-05,10.24,-0.12,9.84,-0.3
2014-12-08,10.32,-0.12,9.87,-0.3
2014-12-09,10.37,-0.12,9.96,-0.3
2014-12-10,10.15,-0.17,9.79,-0.3
2014-12-11,10.25,-0.17,9.88,-0.3
2014-12-12,10.24,-0.23,9.9,-0.3
2014-12-15,10.17,-0.23,9.82,-0.3
2014-12-16,10.01,-0.23,9.72,-0.3
2014-12-18,10.17,-0.18,9.9,-0.3
2014-12-19,10.13,-0.18,9.88,-0.3
2014-12-22,10.2,-0.18,9.94,-0.3
2014-12-23,10.22,-0.17,9.93,-0.3
2014-12-24,10.12,-0.17,9.84,-0.3
2014-12-26,10.31,-0.17,9.99,-0.3
2014-12-29,10.25,-0.17,9.95,-0.3
2014-12-30,10.21,-0.17,9.91,-0.3
2014-12-31,10.01,-0.23,9.76,-0.3
2015-01-02,9.85,-0.23,9.63,-0.3
2015-01-05,10.22,-0.23,9.95,-0.3
2015-01-06,10.33,-0.23,9.99,-0.3
2015-01-07,10.33,-0.23,9.95,-0.3
2015-01-08,10.25,-0.23,9.87,-0.3
2015-01-09,10.34,-0.18,9.9,-0.3
2015-01-12,9.98,-0.18,9.64,-0.3
2015-01-13,9.86,-0.18,9.57,-0.3
2015-01-14,9.91,-0.18,9.61,-0.3
2015-01-15,9.73,-0.18,9.47,-0.3
2015-01-16,9.75,-0.17,9.45,-0.3
2015-01-20,9.65,-0.17,9.37,-0.3
2015-01-21,9.67,-0.17,9.36,-0.3
2015-01-22,9.6,-0.17,9.31,-0.3
2015-01-23,9.56,-0.17,9.3,-0.3
2015-01-26,9.67,-0.17,9.42,-0.3
2015-01-27,9.57,-0.17,9.33,-0.3
2015-01-28,9.53,-0.17,9.28,-0.3
2015-01-29,9.51,-0.17,9.21,-0.3
2015-01-30,9.44,-0.17,9.16,-0.3
2015-02-02,9.45,-0.15,9.15,-0.3
2015-02-03,9.72,-0.15,9.36,-0.3
2015-02-04,9.57,-0.15,9.25,-0.3
2015-02-05,9.69,-0.12,9.35,-0.3
2015-02-06,9.62,-0.12,9.3,-0.3
2015-02-09,9.67,-0.12,9.35,-0.3
2015-02-10,9.57,-0.12,9.24,-0.3
2015-02-11,9.66,-0.12,9.3,-0.3
2015-02-12,9.72,-0.12,9.34,-0.3
2015-02-13,9.79,-0.12,9.4,-0.3
2015-02-17,9.96,-0.12,9.56,-0.3
2015-02-18,9.84,-0.12,9.47,-0.3
2015-02-19,9.95,-0.12,9.56,-0.3
2015-02-20,9.84,-0.15,9.5,-0.3
2015-02-23,9.84,-0.15,9.5,-0.3
2015-02-24,10.04,-0.12,9.63,-0.3
2015-02-25,9.94,-0.14,9.57,-0.3
2015-02-26,10.1,-0.14,9.68,-0.3
2015-02-27,10.17,-0.15,9.68,-0.3
2015-03-02,9.99,-0.15,9.55,-0.3
2015-03-03,9.97,-0.15,9.58,-0.3
2015-03-04,9.79,-0.15,9.43,-0.3
2015-03-05,9.71,-0.15,9.36,-0.3
2015-03-06,9.7,-0.15,9.35,-0.3
2015-03-09,9.78,-0.15,9.42,-0.3
2015-03-10,9.7,-0.15,9.35,-0.3
2015-03-11,9.78,-0.15,9.42,-0.3
2015-03-12,9.76,-0.15,9.38,-0.3
2015-03-13,9.59,-0.15,9.23,-0.3
2015-03-16,9.54,-0.15,9.22,-0.3
2015-03-17,9.4,-0.15,9.1,-0.3
2015-03-18,9.5,-0.15,9.21,-0.3
2015-03-19,9.47,-0.15,9.16,-0.3
2015-03-20,9.59,-0.15,9.26,-0.3
2015-03-23,9.69,-0.15,9.35,-0.3
2015-03-24,9.67,-0.15,9.33,-0.3
2015-03-25,9.64,-0.15,9.27,-0.3
2015-03-26,9.6,-0.15,9.25,-0.3
2015-03-27,9.52,-0.15,9.19,-0.3
2015-03-30,9.53,-0.15,9.19,-0.3
2015-03-31,9.58,-0.15,9.25,-0.3
2015-04-01,9.75,-0.15,9.43,-0.3
2015-04-02,9.71,-0.15,9.44,-0.3
2015-04-06,9.64,-0.15,9.38,-0.3
2015-04-07,9.56,-0.15,9.33,-0.3
2015-04-08,9.57,-0.15,9.31,-0.3
2015-04-09,9.42,-0.12,9.15,-0.3
2015-04-10,9.4,-0.12,9.13,-0.3
2015-04-13,9.37,-0.12,9.09,-0.3
2015-04-14,9.48,-0.12,9.18,-0.3
2015-04-15,9.53,-0.12,9.23,-0.3
2015-04-16,9.54,-0.12,9.23,-0.3
2015-04-17,9.59,-0.1,9.23,-0.3
2015-04-20,9.71,-0.07,9.28,-0.3
2015-04-21,9.68,-0.07,9.27,-0.3
2015-04-22,9.64,-0.07,9.24,-0.3
2015-04-23,9.71,-0.07,9.32,-0.3
2015-04-24,9.63,-0.07,9.23,-0.3
2015-04-25,9.91,-0.37,10.02,-0.33
2015-04-27,9.66,-0.07,9.22,-0.3
2015-04-28,9.71,-0.07,9.23,-0.3
2015-04-29,9.82,-0.07,9.32,-0.3
2015-04-30,9.69,-0.07,9.22,-0.3
2015-05-01,9.58,-0.07,9.11,-0.3
2015-05-04,9.69,-0.07,9.19,-0.3
2015-05-05,9.78,-0.07,9.25,-0.3
2015-05-06,9.76,-0.07,9.26,-0.3
2015-05-07,9.7,-0.07,9.21,-0.3
2015-05-08,9.71,-0.05,9.22,-0.3
2015-05-11,9.69,-0.05,9.2,-0.3
2015-05-12,9.53,-0.03,9.01,-0.3
2015-05-13,9.54,-0.03,9.05,-0.3
2015-05-14,9.54,-0.03,9.07,-0.3
2015-05-15,9.52,-0.01,9.05,-0.3
2015-05-18,9.57,0.02,9.05,-0.3
2015-05-19,9.48,0.02,8.94,-0.3
2015-05-20,9.43,0.02,8.9,-0.3
2015-05-21,9.44,0.05,8.92,-0.27
2015-05-22,9.29,0.05,8.8,-0.27
2015-05-26,9.28,0.05,8.78,-0.27
2015-05-27,9.34,0.07,8.8,-0.27
2015-05-28,9.33,0.07,8.75,-0.27
2015-05-29,9.43,0.09,8.79,-0.27
2015-06-01,9.35,0.09,8.74,-0.27
2015-06-02,9.48,0.07,8.9,-0.27
2015-06-03,9.42,0.07,8.88,-0.27
2015-06-04,9.54,0.07,8.97,-0.27
2015-06-08,9.51,0.07,8.93,-0.27
2015-06-09,9.59,0.07,8.98,-0.27
2015-06-10,9.57,0.07,8.95,-0.27
2015-06-11,9.47,0.07,8.82,-0.27
2015-06-12,9.47,0.07,8.77,-0.27
2015-06-13,9.45,0.07,8.77,-0.27
2015-06-16,9.65,0.07,9.01,-0.27
2015-06-17,9.76,0.07,9.13,-0.27
2015-06-18,9.83,0.05,9.15,-0.27
2015-06-19,9.77,0.05,9.13,-0.27
2015-06-22,9.95,0.05,9.32,-0.27
2015-06-23,9.85,0.12,9.34,-0.27
2015-06-24,9.79,0.12,9.29,-0.27
2015-06-25,9.99,0.12,9.51,-0.27
2015-06-26,10.1,0.12,9.59,-0.27
2015-06-29,10.07,0.12,9.53,-0.27
2015-06-30,10.55,0.05,10.1,-0.27
2015-07-01,10.46,0.05,10.03,-0.27
2015-07-02,10.43,0.05,10.03,-0.27
2015-07-06,10.27,0.05,9.88,-0.27
2015-07-07,9.99,0.07,9.59,-0.27
2015-07-08,10.04,0.07,9.61,-0.27
2015-07-09,10.35,0.09,9.89,-0.27
2015-07-10,10.41,0.09,9.95,-0.27
2015-07-13,10.47,0.09,10.02,-0.27
2015-07-14,10.43,0.09,9.98,-0.27
2015-07-15,10.34,0.09,9.89,-0.27
2015-07-16,10.28,0.09,9.87,-0.27
2015-07-17,10.3,0.15,9.8,-0.27
2015-07-20,10.23,0.15,9.73,-0.27
2015-07-21,10.34,0.15,9.78,-0.27
2015-07-22,10.36,0.15,9.69,-0.27
2015-07-23,10.3,0.2,9.54,-0.27
2015-07-24,10.11,0.2,9.38,-0.27
2015-07-27,9.81,0.2,9.06,-0.27
2015-07-28,10.0,0.25,9.18,-0.27
2015-07-29,10.03,0.6,9.16,-0.27
2015-07-30,10.1,0.6,9.23,-0.27
2015-07-31,10.03,0.63,9.13,-0.27
2015-08-03,9.99,0.63,9.09,-0.27
2015-08-04,10.05,0.63,9.15,-0.27
2015-08-05,10.11,0.58,9.26,-0.27
2015-08-06,10.01,0.58,9.16,-0.27
2015-08-07,10.21,0.58,9.36,-0.27
2015-08-10,10.53,0.58,9.68,-0.27
2015-08-11,10.15,0.43,9.47,-0.25
2015-08-12,9.53,0.43,8.85,-0.25
2015-08-13,9.7,0.43,9.02,-0.25
2015-08-14,9.64,0.47,8.92,-0.25
2015-08-17,9.59,0.42,8.92,-0.25
2015-08-18,9.36,0.32,8.79,-0.25
2015-08-19,9.26,0.32,8.69,-0.25
2015-08-20,9.39,0.32,8.82,-0.25
2015-08-21,9.12,0.22,8.65,-0.25
2015-08-24,8.96,0.22,8.49,-0.25
2015-08-25,9.0,0.22,8.53,-0.25
2015-08-26,8.87,0.22,8.4,-0.25
2015-08-27,8.94,0.15,8.54,-0.25
2015-08-28,8.96,0.1,8.61,-0.25
2015-08-31,8.98,0.1,8.63,-0.25
2015-09-01,8.84,0.1,8.49,-0.25
2015-09-02,8.84,0.1,8.49,-0.25
2015-09-03,8.8,0.1,8.45,-0.25
2015-09-04,8.77,0.1,8.42,-0.25
2015-09-08,8.84,0.05,8.54,-0.25
2015-09-09,8.77,0.05,8.47,-0.25
2015-09-10,8.79,0.05,8.49,-0.25
2015-09-11,8.79,0.05,8.49,-0.25
2015-09-14,8.89,0.05,8.59,-0.25
2015-09-15,8.89,0.0,8.64,-0.25
2015-09-16,8.77,-0.1,8.62,-0.25
2015-09-17,8.75,-0.1,8.6,-0.25
2015-09-18,8.57,-0.1,8.42,-0.25
2015-09-21,8.64,-0.1,8.49,-0.25
2015-09-22,8.52,-0.1,8.37,-0.25
2015-09-23,8.49,-0.15,8.39,-0.25
2015-09-24,8.51,-0.17,8.48,-0.2
2015-09-25,8.72,-0.17,8.69,-0.2
2015-09-28,8.6,-0.17,8.49,-0.35
2015-09-29,8.67,-0.17,8.52,-0.35
2015-09-30,8.75,-0.17,8.58,-0.35
2015-10-01,8.57,-0.2,8.49,-0.35
2015-10-02,8.54,-0.2,8.48,-0.35
2015-10-05,8.63,-0.21,8.57,-0.35
2015-10-06,8.67,-0.21,8.61,-0.35
2015-10-07,8.7,-0.21,8.64,-0.35
2015-10-09,8.65,-0.21,8.6,-0.35
2015-10-12,8.67,-0.21,8.6,-0.35
2015-10-13,8.93,-0.21,8.8,-0.35
2015-10-14,8.9,-0.21,8.76,-0.35
2015-10-15,8.84,-0.21,8.73,-0.35
2015-10-16,8.77,-0.21,8.68,-0.35
2015-10-19,8.7,-0.21,8.63,-0.35
2015-10-20,8.76,-0.2,8.71,-0.32
2015-10-21,8.87,-0.18,8.75,-0.32
2015-10-22,8.81,-0.18,8.67,-0.32
2015-10-23,8.84,-0.12,8.65,-0.32
2015-10-26,8.73,-0.12,8.55,-0.32
2015-10-27,8.79,-0.12,8.6,-0.32
2015-10-28,8.71,-0.12,8.55,-0.32
2015-10-29,8.68,-0.12,8.53,-0.32
2015-10-30,8.74,-0.12,8.58,-0.32
2015-11-02,8.67,-0.12,8.51,-0.32
2015-11-03,8.67,-0.12,8.61,-0.32
2015-11-04,8.75,-0.09,8.57,-0.32
2015-11-05,8.55,-0.09,8.42,-0.32
2015-11-06,8.6,-0.07,8.47,-0.32
2015-11-09,8.59,-0.07,8.75,-0.32
2015-11-10,8.49,-0.07,8.34,-0.32
2015-11-11,8.54,-0.07,8.43,-0.32
2015-11-12,8.56,-0.07,8.47,-0.32
2015-11-13,8.48,-0.07,8.42,-0.32
2015-11-16,8.53,-0.07,8.48,-0.32
2015-11-17,8.57,-0.07,8.5,-0.32
2015-11-18,8.53,-0.05,8.45,-0.32
2015-11-19,8.55,-0.05,8.48,-0.32
2015-11-20,8.53,-0.05,8.47,-0.32
2015-11-23,8.59,-0.05,8.53,-0.32
2015-11-24,8.59,-0.05,8.52,-0.32
2015-11-25,8.68,-0.07,8.62,-0.32
2015-11-27,8.66,-0.07,8.61,-0.32
2015-11-30,8.74,-0.07,8.67,-0.32
2015-12-01,8.82,-0.07,8.75,-0.32
2015-12-02,8.85,-0.07,8.8,-0.32
2015-12-03,8.89,-0.09,8.85,-0.32
2015-12-04,8.97,-0.09,8.92,-0.32
2015-12-07,8.73,-0.09,8.69,-0.32
2015-12-08,8.68,-0.09,8.63,-0.32
2015-12-09,8.68,-0.09,8.64,-0.32
2015-12-10,8.68,-0.1,8.67,-0.32
2015-12-11,8.58,-0.13,8.58,-0.32
2015-12-14,8.61,-0.13,8.59,-0.32
2015-12-15,8.54,-0.13,8.52,-0.32
2015-12-16,8.5,-0.13,8.47,-0.32
2015-12-17,8.57,-0.2,8.62,-0.32
2015-12-18,8.76,-0.16,8.75,-0.32
2015-12-21,8.75,-0.16,8.74,-0.32
2015-12-22,8.69,-0.16,8.69,-0.32
2015-12-23,8.66,-0.16,8.63,-0.32
2015-12-24,8.59,-0.16,8.58,-0.32
2015-12-28,8.49,-0.16,8.48,-0.32
2015-12-29,8.5,-0.16,8.53,-0.32
2015-12-30,8.54,-0.16,8.56,-0.32
2015-12-31,8.49,-0.15,8.51,-0.32
2016-01-04,8.41,-0.15,8.41,-0.32
2016-01-05,8.42,-0.15,8.43,-0.32
2016-01-06,8.5,-0.15,8.47,-0.32
2016-01-07,8.55,-0.1,8.48,-0.3
2016-01-08,8.55,-0.1,8.49,-0.3
2016-01-11,8.51,-0.1,8.44,-0.3
2016-01-12,8.65,-0.1,8.56,-0.3
2016-01-13,8.7,-0.1,8.59,-0.3
2016-01-14,8.72,-0.1,8.6,-0.3
2016-01-15,8.69,-0.1,8.55,-0.3
2016-01-19,8.74,-0.1,8.59,-0.3
2016-01-20,8.64,-0.1,8.52,-0.3
2016-01-21,8.69,-0.1,8.57,-0.3
2016-01-22,8.67,-0.1,8.54,-0.3
2016-01-25,8.71,-0.1,8.6,-0.3
2016-01-26,8.67,-0.1,8.58,-0.3
2016-01-27,8.73,-0.1,8.64,-0.3
2016-01-28,8.58,-0.1,8.5,-0.3
2016-01-29,8.72,-0.1,8.63,-0.3
2016-02-01,8.71,-0.1,8.6,-0.3
2016-02-02,8.76,-0.1,8.67,-0.3
2016-02-03,8.67,-0.1,8.59,-0.3
2016-02-04,8.65,-0.1,8.58,-0.3
2016-02-05,8.58,-0.1,8.53,-0.3
2016-02-08,8.53,-0.1,8.47,-0.3
2016-02-09,8.53,-0.1,8.48,-0.3
2016-02-10,8.52,-0.1,8.48,-0.3
2016-02-11,8.64,-0.1,8.58,-0.3
2016-02-12,8.63,-0.1,8.56,-0.3
2016-02-16,8.7,-0.1,8.61,-0.3
2016-02-17,8.76,-0.1,8.63,-0.3
2016-02-18,8.7,-0.1,8.61,-0.3
2016-02-19,8.68,-0.1,8.59,-0.3
2016-02-22,8.71,-0.1,8.62,-0.3
2016-02-23,8.56,-0.17,8.52,-0.3
2016-02-24,8.55,-0.17,8.53,-0.3
2016-02-25,8.49,-0.17,8.47,-0.3
2016-02-26,8.47,-0.17,8.46,-0.3
2016-02-29,8.4,-0.21,8.44,-0.3
2016-03-01,8.37,-0.21,8.4,-0.3
2016-03-02,8.41,-0.21,8.45,-0.3
2016-03-03,8.43,-0.21,8.48,-0.3
2016-03-04,8.58,-0.21,8.61,-0.3
2016-03-07,8.62,-0.2,8.63,-0.3
2016-03-08,8.65,-0.2,8.66,-0.3
2016-03-09,8.66,-0.2,8.67,-0.3
2016-03-10,8.69,-0.2,8.71,-0.3
2016-03-11,8.76,-0.2,8.77,-0.3
2016-03-14,8.76,-0.2,8.77,-0.3
2016-03-15,8.72,-0.2,8.73,-0.3
2016-03-16,8.75,-0.2,8.75,-0.3
2016-03-17,8.74,-0.24,8.79,-0.3
2016-03-18,8.74,-0.24,8.8,-0.3
2016-03-21,8.78,-0.24,8.84,-0.3
2016-03-22,8.86,-0.24,8.92,-0.3
2016-03-23,8.81,-0.24,8.87,-0.3
2016-03-24,8.87,-0.24,8.93,-0.3
2016-03-28,8.85,-0.24,8.92,-0.3
2016-03-29,8.92,-0.24,8.99,-0.3
2016-03-30,8.85,-0.24,8.93,-0.3
2016-03-31,8.87,-0.24,8.95,-0.3
2016-04-01,8.94,-0.24,9.02,-0.3
2016-04-04,8.9,-0.24,8.99,-0.3
2016-04-05,8.81,-0.24,8.9,-0.3
2016-04-06,8.84,-0.24,8.92,-0.3
2016-04-07,8.84,-0.21,8.9,-0.3
2016-04-08,8.96,-0.21,9.01,-0.3
2016-04-11,9.07,-0.21,9.11,-0.3
2016-04-12,9.15,-0.21,9.18,-0.3
2016-04-13,9.35,-0.21,9.36,-0.3
2016-04-14,9.27,-0.21,9.29,-0.3
2016-04-15,9.35,-0.21,9.37,-0.3
2016-04-18,9.33,-0.21,9.37,-0.3
2016-04-19,9.65,-0.21,9.66,-0.3
2016-04-20,9.88,-0.22,9.7,-0.3
2016-04-21,9.9,-0.38,9.69,-0.3
2016-04-22,9.58,-0.38,9.53,-0.3
2016-04-25,9.72,-0.38,9.68,-0.3
2016-04-26,9.92,-0.35,9.79,-0.3
2016-04-27,9.94,-0.35,9.74,-0.3
2016-04-28,9.93,-0.35,9.79,-0.3
2016-04-29,9.95,-0.35,9.78,-0.3
2016-05-02,10.09,-0.35,9.88,-0.3
2016-05-03,9.95,-0.35,9.8,-0.3
2016-05-04,9.99,-0.35,9.88,-0.3
2016-05-05,9.77,-0.35,9.72,-0.3
2016-05-06,10.0,-0.35,9.92,-0.3
2016-05-09,9.92,-0.35,9.86,-0.3
2016-05-10,10.49,-0.35,10.38,-0.3
2016-05-11,10.43,-0.35,10.36,-0.3
2016-05-12,10.37,-0.35,10.31,-0.3
2016-05-13,10.3,-0.35,10.25,-0.3
2016-05-16,10.3,-0.35,10.25,-0.3
2016-05-17,10.45,-0.35,10.37,-0.3
2016-05-18,10.4,-0.35,10.28,-0.3
2016-05-19,10.37,-0.35,10.24,-0.3
2016-05-20,10.39,-0.35,10.2,-0.3
2016-05-23,10.24,-0.35,10.06,-0.3
2016-05-24,10.23,-0.32,9.99,-0.3
2016-05-25,10.54,-0.32,10.25,-0.29
2016-05-26,10.48,-0.32,10.22,-0.29
2016-05-27,10.55,-0.32,10.27,-0.29
2016-05-31,10.47,-0.32,10.27,-0.29
2016-06-01,10.68,-0.32,10.4,-0.29
2016-06-02,11.12,-0.32,10.53,-0.29
2016-06-03,10.92,-0.4,10.56,-0.29
2016-06-06,11.03,-0.35,10.77,-0.29
2016-06-07,11.16,-0.25,10.88,-0.29
2016-06-08,11.43,-0.35,11.21,-0.29
2016-06-09,11.41,-0.35,11.24,-0.29
2016-06-10,11.51,-0.27,11.34,-0.29
2016-06-13,11.49,-0.2,11.3,-0.29
2016-06-14,11.45,-0.25,11.2,-0.29
2016-06-15,11.31,-0.25,11.1,-0.29
2016-06-16,11.1,-0.25,10.9,-0.29
2016-06-17,11.35,-0.25,11.19,-0.29
2016-06-20,11.19,-0.25,11.04,-0.29
2016-06-21,11.03,-0.3,10.82,-0.29
2016-06-22,11.08,-0.3,10.88,-0.29
2016-06-23,10.95,-0.3,10.73,-0.29
2016-06-24,10.73,-0.3,10.5,-0.29
2016-06-27,11.03,-0.3,10.76,-0.29
2016-06-28,11.21,-0.3,10.91,-0.29
2016-06-29,11.08,-0.05,10.84,-0.29
2016-06-30,11.48,-0.05,11.25,-0.28
2016-07-01,11.33,-0.05,11.1,-0.28
2016-07-05,10.73,-0.05,10.5,-0.28
2016-07-06,10.68,-0.05,10.45,-0.28
2016-07-07,10.2,-0.05,9.97,-0.28
2016-07-08,10.53,-0.05,10.3,-0.28
2016-07-11,10.5,-0.05,10.27,-0.28
2016-07-12,10.82,-0.05,10.59,-0.28
2016-07-13,11.0,-0.05,10.78,-0.27
2016-07-14,10.57,-0.05,10.35,-0.27
2016-07-15,10.52,-0.05,10.3,-0.27
2016-07-18,10.61,-0.05,10.39,-0.27
2016-07-19,10.23,-0.05,10.01,-0.27
2016-07-20,10.04,-0.05,9.82,-0.27
2016-07-21,10.08,-0.05,9.86,-0.27
2016-07-22,9.83,-0.05,9.61,-0.27
2016-07-25,9.61,-0.05,9.39,-0.27
2016-07-26,9.69,-0.05,9.47,-0.27
2016-07-27,9.81,-0.05,9.59,-0.27
2016-07-28,9.73,-0.05,9.51,-0.27
2016-07-29,9.98,-0.05,9.76,-0.27
2016-08-01,9.57,-0.05,9.35,-0.27
2016-08-02,9.48,-0.05,9.26,-0.27
2016-08-03,9.51,-0.05,9.29,-0.27
2016-08-04,9.52,-0.05,9.3,-0.27
2016-08-05,9.7,-0.05,9.48,-0.27
2016-08-08,9.8,-0.05,9.58,-0.27
2016-08-09,9.83,-0.05,9.61,-0.27
2016-08-10,9.77,-0.05,9.55,-0.27
2016-08-11,9.84,0.0,9.57,-0.27
2016-08-12,9.82,0.0,9.55,-0.27
2016-08-15,10.09,0.0,9.82,-0.27
2016-08-16,10.07,0.0,9.8,-0.27
2016-08-17,10.16,0.0,9.89,-0.27
2016-08-18,10.15,0.0,9.88,-0.27
2016-08-19,10.05,0.0,9.78,-0.27
2016-08-22,10.16,0.0,9.89,-0.27
2016-08-23,10.14,0.0,9.88,-0.26
2016-08-24,10.05,0.0,9.79,-0.26
2016-08-25,9.86,0.1,9.5,-0.26
2016-08-26,9.77,0.1,9.41,-0.26
2016-08-29,9.74,0.1,9.38,-0.26
2016-08-30,9.66,0.15,9.25,-0.26
2016-08-31,9.58,0.15,9.17,-0.26
2016-09-01,9.59,0.15,9.18,-0.26
2016-09-02,9.68,0.15,9.27,-0.26
2016-09-06,9.75,0.15,9.34,-0.26
2016-09-07,9.91,0.15,9.5,-0.26
2016-09-08,9.92,0.15,9.51,-0.26
2016-09-09,9.95,0.15,9.54,-0.26
2016-09-12,9.79,0.15,9.38,-0.26
2016-09-13,9.59,0.15,9.18,-0.26
2016-09-14,9.53,0.1,9.17,-0.26
2016-09-15,9.61,0.1,9.25,-0.26
2016-09-16,9.76,0.1,9.4,-0.26
2016-09-19,9.81,0.08,9.47,-0.26
